3117:1, -0.0219963
3117:2, 0.00397367
3117:3, -0.031611
3118:1, -0.031611
3118:2, 0.00931421
3118:3, -0.00116571
3119:1, 0.00931421
3119:2, -0.00116571
3119:3, -0.0258748
3120:1, -0.00116571
3120:2, -0.0258748
3120:3, 0.0101945
3121:1, -0.0258748
3121:2, 0.0101945
3121:3, 0.0126453
3122:1, 0.0101945
3122:2, 0.0126453
3122:3, -0.0248752
3123:1, -0.00116571
3123:2, -0.0258748
3123:3, 0.0101945
3124:1, 0.0101945
3124:2, 0.0126453
3124:3, -0.0248752
3125:1, 0.0126453
3125:2, -0.0248752
3125:3, -0.057829
3126:1, -0.0248752
3126:2, -0.057829
3126:3, 0.0114924
3127:1, -0.057829
3127:2, 0.0114924
3127:3, -0.032147
3128:1, 0.0114924
3128:2, -0.032147
3128:3, -0.0590755
3129:1, -0.0248752
3129:2, -0.057829
3129:3, 0.0114924
3130:1, 0.0114924
3130:2, -0.032147
3130:3, -0.0590755
3131:1, -0.032147
3131:2, -0.0590755
3131:3, -0.00164866
3132:1, -0.0590755
3132:2, -0.00164866
3132:3, -0.0311261
3133:1, -0.00164866
3133:2, -0.0311261
3133:3, -0.0219963
3134:1, -0.0311261
3134:2, -0.0219963
3134:3, 0.00397367
3135:1, -0.0590755
3135:2, -0.00164866
3135:3, -0.0311261
3136:1, -0.0311261
3136:2, -0.0219963
3136:3, 0.00397367
3137:1, -0.0219963
3137:2, 0.00397367
3137:3, -0.0241639
3138:1, 0.00397367
3138:2, -0.0241639
3138:3, -0.0243494
3139:1, -0.0241639
3139:2, -0.0243494
3139:3, 0.0155994
3140:1, -0.0243494
3140:2, 0.0155994
3140:3, -0.0672586
3141:1, 0.00397367
3141:2, -0.0241639
3141:3, -0.0243494
3142:1, -0.0243494
3142:2, 0.0155994
3142:3, -0.0672586
3143:1, 0.0155994
3143:2, -0.0672586
3143:3, -0.0160742
3144:1, -0.0672586
3144:2, -0.0160742
3144:3, 0.00397367
3145:1, -0.0160742
3145:2, 0.00397367
3145:3, -0.0741843
3146:1, 0.00397367
3146:2, -0.0741843
3146:3, -0.0169156
3147:1, -0.0672586
3147:2, -0.0160742
3147:3, 0.00397367
3148:1, 0.00397367
3148:2, -0.0741843
3148:3, -0.0169156
3149:1, -0.0741843
3149:2, -0.0169156
3149:3, 0.0113088
3150:1, -0.0169156
3150:2, 0.0113088
3150:3, -0.0731398
3151:1, 0.0113088
3151:2, -0.0731398
3151:3, 0.0135473
3152:1, -0.0731398
3152:2, 0.0135473
3152:3, 0.0106913
3153:1, -0.0169156
3153:2, 0.0113088
3153:3, -0.0731398
3154:1, -0.0731398
3154:2, 0.0135473
3154:3, 0.0106913
3155:1, 0.0135473
3155:2, 0.0106913
3155:3, -0.0672526
3156:1, 0.0106913
3156:2, -0.0672526
3156:3, 0.0126352
3157:1, -0.0672526
3157:2, 0.0126352
3157:3, -0.00116571
3158:1, 0.0126352
3158:2, -0.00116571
3158:3, -0.0640605
3159:1, 0.0106913
3159:2, -0.0672526
3159:3, 0.0126352
3160:1, 0.0126352
3160:2, -0.00116571
3160:3, -0.0640605
3161:1, -0.00116571
3161:2, -0.0640605
3161:3, -0.0572303
3162:1, -0.0640605
3162:2, -0.0572303
3162:3, -0.00164866
3163:1, -0.0572303
3163:2, -0.00164866
3163:3, -0.0732414
3164:1, -0.00164866
3164:2, -0.0732414
3164:3, -0.0545644
3165:1, -0.0640605
3165:2, -0.0572303
3165:3, -0.00164866
3166:1, -0.00164866
3166:2, -0.0732414
3166:3, -0.0545644
3167:1, -0.0732414
3167:2, -0.0545644
3167:3, 0.00349089
3168:1, -0.0545644
3168:2, 0.00349089
3168:3, -0.0741843
3169:1, 0.00349089
3169:2, -0.0741843
3169:3, -0.0169156
3170:1, -0.0741843
3170:2, -0.0169156
3170:3, 0.0113088
3171:1, -0.0545644
3171:2, 0.00349089
3171:3, -0.0741843
3172:1, -0.0741843
3172:2, -0.0169156
3172:3, 0.0113088
3173:1, -0.0169156
3173:2, 0.0113088
3173:3, -0.0672586
3174:1, 0.0113088
3174:2, -0.0672586
3174:3, -0.0160742
3175:1, -0.0672586
3175:2, -0.0160742
3175:3, 0.00397367
3176:1, -0.0160742
3176:2, 0.00397367
3176:3, -0.0594322
3177:1, 0.0113088
3177:2, -0.0672586
3177:3, -0.0160742
3178:1, -0.0160742
3178:2, 0.00397367
3178:3, -0.0594322
3179:1, 0.00397367
3179:2, -0.0594322
3179:3, -0.109826
3180:1, -0.0594322
3180:2, -0.109826
3180:3, 0.00404607
3181:1, -0.109826
3181:2, 0.00404607
3181:3, -0.0672501
3182:1, 0.00404607
3182:2, -0.0672501
3182:3, -0.0901545
3183:1, -0.0594322
3183:2, -0.109826
3183:3, 0.00404607
3184:1, 0.00404607
3184:2, -0.0672501
3184:3, -0.0901545
3185:1, -0.0672501
3185:2, -0.0901545
3185:3, 0.0028953
3186:1, -0.0901545
3186:2, 0.0028953
3186:3, -0.0630275
3187:1, 0.0028953
3187:2, -0.0630275
3187:3, -0.0903039
3188:1, -0.0630275
3188:2, -0.0903039
3188:3, -0.00164866
3189:1, -0.0901545
3189:2, 0.0028953
3189:3, -0.0630275
3190:1, -0.0630275
3190:2, -0.0903039
3190:3, -0.00164866
3191:1, -0.0903039
3191:2, -0.00164866
3191:3, -0.0549655
3192:1, -0.00164866
3192:2, -0.0549655
3192:3, -0.103762
3193:1, -0.0549655
3193:2, -0.103762
3193:3, -0.00164867
3194:1, -0.103762
3194:2, -0.00164867
3194:3, -0.0672501
3195:1, -0.00164866
3195:2, -0.0549655
3195:3, -0.103762
3196:1, -0.103762
3196:2, -0.00164867
3196:3, -0.0672501
3197:1, -0.00164867
3197:2, -0.0672501
3197:3, -0.0901545
3198:1, -0.0672501
3198:2, -0.0901545
3198:3, 0.0028953
3199:1, -0.0901545
3199:2, 0.0028953
3199:3, -0.0732414
3200:1, 0.0028953
3200:2, -0.0732414
3200:3, -0.0545644
3201:1, -0.0672501
3201:2, -0.0901545
3201:3, 0.0028953
3202:1, 0.0028953
3202:2, -0.0732414
3202:3, -0.0545644
3203:1, -0.0732414
3203:2, -0.0545644
3203:3, 0.00349089
3204:1, -0.0545644
3204:2, 0.00349089
3204:3, -0.0640605
3205:1, 0.00349089
3205:2, -0.0640605
3205:3, -0.0572303
3206:1, -0.0640605
3206:2, -0.0572303
3206:3, -0.00164866
3207:1, -0.0545644
3207:2, 0.00349089
3207:3, -0.0640605
3208:1, -0.0640605
3208:2, -0.0572303
3208:3, -0.00164866
3209:1, -0.0572303
3209:2, -0.00164866
3209:3, -0.0630275
3210:1, -0.00164866
3210:2, -0.0630275
3210:3, -0.0903039
3211:1, -0.0630275
3211:2, -0.0903039
3211:3, -0.00164866
3212:1, -0.0903039
3212:2, -0.00164866
3212:3, -0.0320288
3213:1, -0.00164866
3213:2, -0.0630275
3213:3, -0.0903039
3214:1, -0.0903039
3214:2, -0.00164866
3214:3, -0.0320288
3215:1, -0.00164866
3215:2, -0.0320288
3215:3, -0.0896067
3216:1, -0.0320288
3216:2, -0.0896067
3216:3, 0.0070166
3217:1, -0.0896067
3217:2, 0.0070166
3217:3, -0.036503
3218:1, 0.0070166
3218:2, -0.036503
3218:3, -0.0897456
3219:1, -0.0320288
3219:2, -0.0896067
3219:3, 0.0070166
3220:1, 0.0070166
3220:2, -0.036503
3220:3, -0.0897456
3221:1, -0.036503
3221:2, -0.0897456
3221:3, -0.00164866
3222:1, -0.0897456
3222:2, -0.00164866
3222:3, -0.032147
3223:1, -0.00164866
3223:2, -0.032147
3223:3, -0.0590755
3224:1, -0.032147
3224:2, -0.0590755
3224:3, -0.00164866
3225:1, -0.0897456
3225:2, -0.00164866
3225:3, -0.032147
3226:1, -0.032147
3226:2, -0.0590755
3226:3, -0.00164866
3227:1, -0.0590755
3227:2, -0.00164866
3227:3, -0.0248752
3228:1, -0.00164866
3228:2, -0.0248752
3228:3, -0.057829
3229:1, -0.0248752
3229:2, -0.057829
3229:3, 0.0114924
3230:1, -0.057829
3230:2, 0.0114924
3230:3, -0.036503
3231:1, -0.00164866
3231:2, -0.0248752
3231:3, -0.057829
3232:1, -0.057829
3232:2, 0.0114924
3232:3, -0.036503
3233:1, 0.0114924
3233:2, -0.036503
3233:3, -0.0897456
3234:1, -0.036503
3234:2, -0.0897456
3234:3, -0.00164866
3235:1, -0.0897456
3235:2, -0.00164866
3235:3, -0.0320288
3236:1, -0.00164866
3236:2, -0.0320288
3236:3, -0.0896067
3237:1, -0.036503
3237:2, -0.0897456
3237:3, -0.00164866
3238:1, -0.00164866
3238:2, -0.0320288
3238:3, -0.0896067
3239:1, -0.0320288
3239:2, -0.0896067
3239:3, 0.0070166
3240:1, -0.0896067
3240:2, 0.0070166
3240:3, -0.0428739
3241:1, 0.0070166
3241:2, -0.0428739
3241:3, -0.109792
3242:1, -0.0428739
3242:2, -0.109792
3242:3, 0.00474675
3243:1, -0.0896067
3243:2, 0.0070166
3243:3, -0.0428739
3244:1, -0.0428739
3244:2, -0.109792
3244:3, 0.00474675
3245:1, -0.109792
3245:2, 0.00474675
3245:3, -0.0469691
3246:1, 0.00474675
3246:2, -0.0469691
3246:3, -0.104015
3247:1, -0.0469691
3247:2, -0.104015
3247:3, -0.00164867
3248:1, -0.104015
3248:2, -0.00164867
3248:3, -0.0428023
3249:1, 0.00474675
3249:2, -0.0469691
3249:3, -0.104015
3250:1, -0.104015
3250:2, -0.00164867
3250:3, -0.0428023
3251:1, -0.00164867
3251:2, -0.0428023
3251:3, 0.0532374
3252:1, -0.0428023
3252:2, 0.0532374
3252:3, 0.0172699
3253:1, 0.0532374
3253:2, 0.0172699
3253:3, -0.044449
3254:1, 0.0172699
3254:2, -0.044449
3254:3, 0.0453878
3255:1, -0.0428023
3255:2, 0.0532374
3255:3, 0.0172699
3256:1, 0.0172699
3256:2, -0.044449
3256:3, 0.0453878
3257:1, -0.044449
3257:2, 0.0453878
3257:3, -0.00116554
3258:1, 0.0453878
3258:2, -0.00116554
3258:3, -0.0577108
3259:1, -0.00116554
3259:2, -0.0577108
3259:3, 0.0459183
3260:1, -0.0577108
3260:2, 0.0459183
3260:3, -0.00116554
3261:1, 0.0453878
3261:2, -0.00116554
3261:3, -0.0577108
3262:1, -0.0577108
3262:2, 0.0459183
3262:3, -0.00116554
3263:1, 0.0459183
3263:2, -0.00116554
3263:3, -0.0585694
3264:1, -0.00116554
3264:2, -0.0585694
3264:3, 0.0527972
3265:1, -0.0585694
3265:2, 0.0527972
3265:3, 0.0161295
3266:1, 0.0527972
3266:2, 0.0161295
3266:3, -0.0577108
3267:1, -0.00116554
3267:2, -0.0585694
3267:3, 0.0527972
3268:1, 0.0527972
3268:2, 0.0161295
3268:3, -0.0577108
3269:1, 0.0161295
3269:2, -0.0577108
3269:3, 0.0459183
3270:1, -0.0577108
3270:2, 0.0459183
3270:3, -0.00116554
3271:1, 0.0459183
3271:2, -0.00116554
3271:3, -0.0640109
3272:1, -0.00116554
3272:2, -0.0640109
3272:3, 0.0328357
3273:1, -0.0577108
3273:2, 0.0459183
3273:3, -0.00116554
3274:1, -0.00116554
3274:2, -0.0640109
3274:3, 0.0328357
3275:1, -0.0640109
3275:2, 0.0328357
3275:3, -0.00116554
3276:1, 0.0328357
3276:2, -0.00116554
3276:3, -0.0700679
3277:1, -0.00116554
3277:2, -0.0700679
3277:3, 0.0358772
3278:1, -0.0700679
3278:2, 0.0358772
3278:3, 0.0119616
3279:1, 0.0328357
3279:2, -0.00116554
3279:3, -0.0700679
3280:1, -0.0700679
3280:2, 0.0358772
3280:3, 0.0119616
3281:1, 0.0358772
3281:2, 0.0119616
3281:3, -0.0585694
3282:1, 0.0119616
3282:2, -0.0585694
3282:3, 0.0527972
3283:1, -0.0585694
3283:2, 0.0527972
3283:3, 0.0161295
3284:1, 0.0527972
3284:2, 0.0161295
3284:3, -0.0377186
3285:1, 0.0119616
3285:2, -0.0585694
3285:3, 0.0527972
3286:1, 0.0527972
3286:2, 0.0161295
3286:3, -0.0377186
3287:1, 0.0161295
3287:2, -0.0377186
3287:3, 0.035131
3288:1, -0.0377186
3288:2, 0.035131
3288:3, -0.00116554
3289:1, 0.035131
3289:2, -0.00116554
3289:3, -0.044449
3290:1, -0.00116554
3290:2, -0.044449
3290:3, 0.0453878
3291:1, -0.0377186
3291:2, 0.035131
3291:3, -0.00116554
3292:1, -0.00116554
3292:2, -0.044449
3292:3, 0.0453878
3293:1, -0.044449
3293:2, 0.0453878
3293:3, -0.00116554
3294:1, 0.0453878
3294:2, -0.00116554
3294:3, -0.0428023
3295:1, -0.00116554
3295:2, -0.0428023
3295:3, 0.0532374
3296:1, -0.0428023
3296:2, 0.0532374
3296:3, 0.0172699
3297:1, 0.0453878
3297:2, -0.00116554
3297:3, -0.0428023
3298:1, -0.0428023
3298:2, 0.0532374
3298:3, 0.0172699
3299:1, 0.0532374
3299:2, 0.0172699
3299:3, -0.0306453
3300:1, 0.0172699
3300:2, -0.0306453
3300:3, 0.0349208
3301:1, -0.0306453
3301:2, 0.0349208
3301:3, 0.0134992
3302:1, 0.0349208
3302:2, 0.0134992
3302:3, -0.0549655
3303:1, 0.0172699
3303:2, -0.0306453
3303:3, 0.0349208
3304:1, 0.0349208
3304:2, 0.0134992
3304:3, -0.0549655
3305:1, 0.0134992
3305:2, -0.0549655
3305:3, -0.103762
3306:1, -0.0549655
3306:2, -0.103762
3306:3, -0.00164867
3307:1, -0.103762
3307:2, -0.00164867
3307:3, -0.0469691
3308:1, -0.00164867
3308:2, -0.0469691
3308:3, -0.104015
3309:1, -0.0549655
3309:2, -0.103762
3309:3, -0.00164867
3310:1, -0.00164867
3310:2, -0.0469691
3310:3, -0.104015
3311:1, -0.0469691
3311:2, -0.104015
3311:3, -0.00164867
3312:1, -0.104015
3312:2, -0.00164867
3312:3, -0.0428739
3313:1, -0.00164867
3313:2, -0.0428739
3313:3, -0.109792
3314:1, -0.0428739
3314:2, -0.109792
3314:3, 0.00474675
3315:1, -0.104015
3315:2, -0.00164867
3315:3, -0.0428739
3316:1, -0.0428739
3316:2, -0.109792
3316:3, 0.00474675
3317:1, -0.109792
3317:2, 0.00474675
3317:3, -0.0594322
3318:1, 0.00474675
3318:2, -0.0594322
3318:3, -0.109826
3319:1, -0.0594322
3319:2, -0.109826
3319:3, 0.00404607
3320:1, -0.109826
3320:2, 0.00404607
3320:3, 0.031611
3321:1, 0.00474675
3321:2, -0.0594322
3321:3, -0.109826
3322:1, -0.109826
3322:2, 0.00404607
3322:3, 0.031611
3323:1, 0.00404607
3323:2, 0.031611
3323:3, 0.00931421
3324:1, 0.031611
3324:2, 0.00931421
3324:3, -0.00116571
3325:1, 0.00931421
3325:2, -0.00116571
3325:3, 0.0672526
3326:1, -0.00116571
3326:2, 0.0672526
3326:3, 0.0126352
3327:1, 0.031611
3327:2, 0.00931421
3327:3, -0.00116571
3328:1, -0.00116571
3328:2, 0.0672526
3328:3, 0.0126352
3329:1, 0.0672526
3329:2, 0.0126352
3329:3, -0.00116571
3330:1, 0.0126352
3330:2, -0.00116571
3330:3, 0.0672586
3331:1, -0.00116571
3331:2, 0.0672586
3331:3, -0.0160742
3332:1, 0.0672586
3332:2, -0.0160742
3332:3, 0.00397367
3333:1, 0.0126352
3333:2, -0.00116571
3333:3, 0.0672586
3334:1, 0.0672586
3334:2, -0.0160742
3334:3, 0.00397367
3335:1, -0.0160742
3335:2, 0.00397367
3335:3, 0.0311261
3336:1, 0.00397367
3336:2, 0.0311261
3336:3, -0.0219963
3337:1, 0.0311261
3337:2, -0.0219963
3337:3, 0.00397367
3338:1, -0.0219963
3338:2, 0.00397367
3338:3, 0.0311261
3339:1, 0.00397367
3339:2, 0.0311261
3339:3, -0.0219963
3340:1, -0.0219963
3340:2, 0.00397367
3340:3, 0.0311261
3341:1, 0.00397367
3341:2, 0.0311261
3341:3, -0.0219963
3342:1, 0.0311261
3342:2, -0.0219963
3342:3, 0.00397367
3343:1, -0.0219963
3343:2, 0.00397367
3343:3, 0.0672586
3344:1, 0.00397367
3344:2, 0.0672586
3344:3, -0.0160742
3345:1, 0.0311261
3345:2, -0.0219963
3345:3, 0.00397367
3346:1, 0.00397367
3346:2, 0.0672586
3346:3, -0.0160742
3347:1, 0.0672586
3347:2, -0.0160742
3347:3, 0.00397367
3348:1, -0.0160742
3348:2, 0.00397367
3348:3, 0.0640605
3349:1, 0.00397367
3349:2, 0.0640605
3349:3, -0.0572303
3350:1, 0.0640605
3350:2, -0.0572303
3350:3, -0.00164866
3351:1, -0.0160742
3351:2, 0.00397367
3351:3, 0.0640605
3352:1, 0.0640605
3352:2, -0.0572303
3352:3, -0.00164866
3353:1, -0.0572303
3353:2, -0.00164866
3353:3, 0.032147
3354:1, -0.00164866
3354:2, 0.032147
3354:3, -0.0590755
3355:1, 0.032147
3355:2, -0.0590755
3355:3, -0.00164866
3356:1, -0.0590755
3356:2, -0.00164866
3356:3, 0.0377186
3357:1, -0.00164866
3357:2, 0.032147
3357:3, -0.0590755
3358:1, -0.0590755
3358:2, -0.00164866
3358:3, 0.0377186
3359:1, -0.00164866
3359:2, 0.0377186
3359:3, 0.035131
3360:1, 0.0377186
3360:2, 0.035131
3360:3, -0.00116554
3361:1, 0.035131
3361:2, -0.00116554
3361:3, 0.0640109
3362:1, -0.00116554
3362:2, 0.0640109
3362:3, 0.0328357
3363:1, 0.0377186
3363:2, 0.035131
3363:3, -0.00116554
3364:1, -0.00116554
3364:2, 0.0640109
3364:3, 0.0328357
3365:1, 0.0640109
3365:2, 0.0328357
3365:3, -0.00116554
3366:1, 0.0328357
3366:2, -0.00116554
3366:3, 0.0672526
3367:1, -0.00116554
3367:2, 0.0672526
3367:3, 0.0126352
3368:1, 0.0672526
3368:2, 0.0126352
3368:3, -0.00116571
3369:1, 0.0328357
3369:2, -0.00116554
3369:3, 0.0672526
3370:1, 0.0672526
3370:2, 0.0126352
3370:3, -0.00116571
3371:1, 0.0126352
3371:2, -0.00116571
3371:3, 0.031611
3372:1, -0.00116571
3372:2, 0.031611
3372:3, 0.00931421
3373:1, 0.031611
3373:2, 0.00931421
3373:3, -0.00116571
3374:1, 0.00931421
3374:2, -0.00116571
3374:3, 0.032147
3375:1, -0.00116571
3375:2, 0.031611
3375:3, 0.00931421
3376:1, 0.00931421
3376:2, -0.00116571
3376:3, 0.032147
3377:1, -0.00116571
3377:2, 0.032147
3377:3, -0.0590755
3378:1, 0.032147
3378:2, -0.0590755
3378:3, -0.00164866
3379:1, -0.0590755
3379:2, -0.00164866
3379:3, 0.0640605
3380:1, -0.00164866
3380:2, 0.0640605
3380:3, -0.0572303
3381:1, 0.032147
3381:2, -0.0590755
3381:3, -0.00164866
3382:1, -0.00164866
3382:2, 0.0640605
3382:3, -0.0572303
3383:1, 0.0640605
3383:2, -0.0572303
3383:3, -0.00164866
3384:1, -0.0572303
3384:2, -0.00164866
3384:3, 0.0630275
3385:1, -0.00164866
3385:2, 0.0630275
3385:3, -0.0903039
3386:1, 0.0630275
3386:2, -0.0903039
3386:3, -0.00164866
3387:1, -0.0572303
3387:2, -0.00164866
3387:3, 0.0630275
3388:1, 0.0630275
3388:2, -0.0903039
3388:3, -0.00164866
3389:1, -0.0903039
3389:2, -0.00164866
3389:3, 0.036503
3390:1, -0.00164866
3390:2, 0.036503
3390:3, -0.0897456
3391:1, 0.036503
3391:2, -0.0897456
3391:3, -0.00164866
3392:1, -0.0897456
3392:2, -0.00164866
3392:3, 0.0549655
3393:1, -0.00164866
3393:2, 0.036503
3393:3, -0.0897456
3394:1, -0.0897456
3394:2, -0.00164866
3394:3, 0.0549655
3395:1, -0.00164866
3395:2, 0.0549655
3395:3, -0.103762
3396:1, 0.0549655
3396:2, -0.103762
3396:3, -0.00164867
3397:1, -0.103762
3397:2, -0.00164867
3397:3, 0.0469691
3398:1, -0.00164867
3398:2, 0.0469691
3398:3, -0.104015
3399:1, 0.0549655
3399:2, -0.103762
3399:3, -0.00164867
3400:1, -0.00164867
3400:2, 0.0469691
3400:3, -0.104015
3401:1, 0.0469691
3401:2, -0.104015
3401:3, -0.00164867
3402:1, -0.104015
3402:2, -0.00164867
3402:3, 0.044449
3403:1, -0.00164867
3403:2, 0.044449
3403:3, 0.0453878
3404:1, 0.044449
3404:2, 0.0453878
3404:3, -0.00116554
3405:1, -0.104015
3405:2, -0.00164867
3405:3, 0.044449
3406:1, 0.044449
3406:2, 0.0453878
3406:3, -0.00116554
3407:1, 0.0453878
3407:2, -0.00116554
3407:3, 0.0577108
3408:1, -0.00116554
3408:2, 0.0577108
3408:3, 0.0459183
3409:1, 0.0577108
3409:2, 0.0459183
3409:3, -0.00116554
3410:1, 0.0459183
3410:2, -0.00116554
3410:3, -0.031611
3411:1, -0.00116554
3411:2, 0.0577108
3411:3, 0.0459183
3412:1, 0.0459183
3412:2, -0.00116554
3412:3, -0.031611
3413:1, -0.00116554
3413:2, -0.031611
3413:3, 0.00931421
3414:1, -0.031611
3414:2, 0.00931421
3414:3, -0.00116571
3415:1, 0.00931421
3415:2, -0.00116571
3415:3, -0.0311261
3416:1, -0.00116571
3416:2, -0.0311261
3416:3, -0.0219963
3417:1, -0.031611
3417:2, 0.00931421
3417:3, -0.00116571
3418:1, -0.00116571
3418:2, -0.0311261
3418:3, -0.0219963
3419:1, -0.0311261
3419:2, -0.0219963
3419:3, 0.00397367
3420:1, -0.0219963
3420:2, 0.00397367
3420:3, -0.0672586
3421:1, 0.00397367
3421:2, -0.0672586
3421:3, -0.0160742
3422:1, -0.0672586
3422:2, -0.0160742
3422:3, 0.00397367
3423:1, -0.0219963
3423:2, 0.00397367
3423:3, -0.0672586
3424:1, -0.0672586
3424:2, -0.0160742
3424:3, 0.00397367
3425:1, -0.0160742
3425:2, 0.00397367
3425:3, -0.0672526
3426:1, 0.00397367
3426:2, -0.0672526
3426:3, 0.0126352
3427:1, -0.0672526
3427:2, 0.0126352
3427:3, -0.00116571
3428:1, 0.0126352
3428:2, -0.00116571
3428:3, -0.0311261
3429:1, 0.00397367
3429:2, -0.0672526
3429:3, 0.0126352
3430:1, 0.0126352
3430:2, -0.00116571
3430:3, -0.0311261
3431:1, -0.00116571
3431:2, -0.0311261
3431:3, -0.0219963
3432:1, -0.0311261
3432:2, -0.0219963
3432:3, 0.00397367
3433:1, -0.0219963
3433:2, 0.00397367
3433:3, -0.032147
3434:1, 0.00397367
3434:2, -0.032147
3434:3, -0.0590755
3435:1, -0.0311261
3435:2, -0.0219963
3435:3, 0.00397367
3436:1, 0.00397367
3436:2, -0.032147
3436:3, -0.0590755
3437:1, -0.032147
3437:2, -0.0590755
3437:3, -0.00164866
3438:1, -0.0590755
3438:2, -0.00164866
3438:3, -0.0640605
3439:1, -0.00164866
3439:2, -0.0640605
3439:3, -0.0572303
3440:1, -0.0640605
3440:2, -0.0572303
3440:3, -0.00164866
3441:1, -0.0590755
3441:2, -0.00164866
3441:3, -0.0640605
3442:1, -0.0640605
3442:2, -0.0572303
3442:3, -0.00164866
3443:1, -0.0572303
3443:2, -0.00164866
3443:3, -0.0672586
3444:1, -0.00164866
3444:2, -0.0672586
3444:3, -0.0160742
3445:1, -0.0672586
3445:2, -0.0160742
3445:3, 0.00397367
3446:1, -0.0160742
3446:2, 0.00397367
3446:3, -0.0377186
3447:1, -0.00164866
3447:2, -0.0672586
3447:3, -0.0160742
3448:1, -0.0160742
3448:2, 0.00397367
3448:3, -0.0377186
3449:1, 0.00397367
3449:2, -0.0377186
3449:3, 0.035131
3450:1, -0.0377186
3450:2, 0.035131
3450:3, -0.00116554
3451:1, 0.035131
3451:2, -0.00116554
3451:3, -0.031611
3452:1, -0.00116554
3452:2, -0.031611
3452:3, 0.00931421
3453:1, -0.0377186
3453:2, 0.035131
3453:3, -0.00116554
3454:1, -0.00116554
3454:2, -0.031611
3454:3, 0.00931421
3455:1, -0.031611
3455:2, 0.00931421
3455:3, -0.00116571
3456:1, 0.00931421
3456:2, -0.00116571
3456:3, -0.0672526
3457:1, -0.00116571
3457:2, -0.0672526
3457:3, 0.0126352
3458:1, -0.0672526
3458:2, 0.0126352
3458:3, -0.00116571
3459:1, 0.00931421
3459:2, -0.00116571
3459:3, -0.0672526
3460:1, -0.0672526
3460:2, 0.0126352
3460:3, -0.00116571
3461:1, 0.0126352
3461:2, -0.00116571
3461:3, -0.0640109
3462:1, -0.00116571
3462:2, -0.0640109
3462:3, 0.0328357
3463:1, -0.0640109
3463:2, 0.0328357
3463:3, -0.00116554
3464:1, 0.0328357
3464:2, -0.00116554
3464:3, -0.032147
3465:1, -0.00116571
3465:2, -0.0640109
3465:3, 0.0328357
3466:1, 0.0328357
3466:2, -0.00116554
3466:3, -0.032147
3467:1, -0.00116554
3467:2, -0.032147
3467:3, -0.0590755
3468:1, -0.032147
3468:2, -0.0590755
3468:3, -0.00164866
3469:1, -0.0590755
3469:2, -0.00164866
3469:3, -0.036503
3470:1, -0.00164866
3470:2, -0.036503
3470:3, -0.0897456
3471:1, -0.032147
3471:2, -0.0590755
3471:3, -0.00164866
3472:1, -0.00164866
3472:2, -0.036503
3472:3, -0.0897456
3473:1, -0.036503
3473:2, -0.0897456
3473:3, -0.00164866
3474:1, -0.0897456
3474:2, -0.00164866
3474:3, -0.0630275
3475:1, -0.00164866
3475:2, -0.0630275
3475:3, -0.0903039
3476:1, -0.0630275
3476:2, -0.0903039
3476:3, -0.00164866
3477:1, -0.0897456
3477:2, -0.00164866
3477:3, -0.0630275
3478:1, -0.0630275
3478:2, -0.0903039
3478:3, -0.00164866
3479:1, -0.0903039
3479:2, -0.00164866
3479:3, -0.0640605
3480:1, -0.00164866
3480:2, -0.0640605
3480:3, -0.0572303
3481:1, -0.0640605
3481:2, -0.0572303
3481:3, -0.00164866
3482:1, -0.0572303
3482:2, -0.00164866
3482:3, -0.0469691
3483:1, -0.00164866
3483:2, -0.0640605
3483:3, -0.0572303
3484:1, -0.0572303
3484:2, -0.00164866
3484:3, -0.0469691
3485:1, -0.00164866
3485:2, -0.0469691
3485:3, -0.104015
3486:1, -0.0469691
3486:2, -0.104015
3486:3, -0.00164867
3487:1, -0.104015
3487:2, -0.00164867
3487:3, -0.0549655
3488:1, -0.00164867
3488:2, -0.0549655
3488:3, -0.103762
3489:1, -0.0469691
3489:2, -0.104015
3489:3, -0.00164867
3490:1, -0.00164867
3490:2, -0.0549655
3490:3, -0.103762
3491:1, -0.0549655
3491:2, -0.103762
3491:3, -0.00164867
3492:1, -0.103762
3492:2, -0.00164867
3492:3, -0.044449
3493:1, -0.00164867
3493:2, -0.044449
3493:3, 0.0453878
3494:1, -0.044449
3494:2, 0.0453878
3494:3, -0.00116554
3495:1, -0.103762
3495:2, -0.00164867
3495:3, -0.044449
3496:1, -0.044449
3496:2, 0.0453878
3496:3, -0.00116554
3497:1, 0.0453878
3497:2, -0.00116554
3497:3, -0.0577108
3498:1, -0.00116554
3498:2, -0.0577108
3498:3, 0.0459183
3499:1, -0.0577108
3499:2, 0.0459183
3499:3, -0.00116554
3500:1, 0.0459183
3500:2, -0.00116554
3500:3, 0.0426985
3501:1, -0.00116554
3501:2, -0.0577108
3501:3, 0.0459183
3502:1, 0.0459183
3502:2, -0.00116554
3502:3, 0.0426985
3503:1, -0.00116554
3503:2, 0.0426985
3503:3, -0.0371887
3504:1, 0.0426985
3504:2, -0.0371887
3504:3, 0.051082
3505:1, -0.0371887
3505:2, 0.051082
3505:3, 0.0580985
3506:1, 0.051082
3506:2, 0.0580985
3506:3, -0.0339021
3507:1, 0.0426985
3507:2, -0.0371887
3507:3, 0.051082
3508:1, 0.051082
3508:2, 0.0580985
3508:3, -0.0339021
3509:1, 0.0580985
3509:2, -0.0339021
3509:3, 0.0518942
3510:1, -0.0339021
